city_id,year,new_center,revenue
114,2022,FALSE,391.95
114,2023,FALSE,358.06
116,2014,FALSE,91.54
116,2015,FALSE,110.93
116,2016,FALSE,135.87
116,2017,FALSE,159.96
116,2018,FALSE,238.48
116,2019,FALSE,248.75
116,2020,FALSE,370.17
116,2021,FALSE,429.87
116,2022,FALSE,374.69
116,2023,FALSE,289.13
117,2014,FALSE,88.88
117,2015,FALSE,98.3
117,2016,FALSE,125.16
117,2017,FALSE,123.79
117,2018,FALSE,251.34
117,2019,FALSE,244.4
117,2020,FALSE,369.21
117,2021,FALSE,507.65
117,2022,FALSE,383.85
117,2023,FALSE,344.91
118,2014,FALSE,96.5
118,2015,FALSE,120.4
118,2016,FALSE,142.96
118,2017,FALSE,159.7
118,2018,FALSE,269.35
118,2019,FALSE,309.01
118,2020,FALSE,336.3
118,2021,FALSE,407.7
118,2022,FALSE,300.28
118,2023,FALSE,292.9
119,2014,FALSE,105.88
119,2015,FALSE,113.9
119,2016,FALSE,129.38
119,2017,FALSE,153.77
119,2018,FALSE,263.41
119,2019,FALSE,322.39
119,2020,FALSE,395.15
119,2021,FALSE,377.19
119,2022,FALSE,305.98
119,2023,FALSE,315.11
120,2014,FALSE,95.06
120,2015,FALSE,124.21
120,2016,FALSE,127.99
120,2017,FALSE,115.1
120,2018,FALSE,190.28
120,2019,FALSE,313.44
120,2020,FALSE,412.8
120,2021,FALSE,405.01
120,2022,FALSE,339.69
120,2023,FALSE,340.48
121,2014,FALSE,93.31
121,2015,FALSE,113.26
121,2016,FALSE,129.53
121,2017,FALSE,153.95
121,2018,FALSE,226.71
121,2019,FALSE,286.27
121,2020,FALSE,424.52
121,2021,FALSE,479.9
121,2022,FALSE,424.91
121,2023,FALSE,411.03
122,2014,FALSE,81.96
122,2015,FALSE,92.27
122,2016,FALSE,100.05
122,2017,FALSE,138.13
122,2018,FALSE,220.81
122,2019,FALSE,295.5
122,2020,FALSE,371.85
122,2021,FALSE,483.76
122,2022,FALSE,335.28
122,2023,FALSE,330.68
124,2014,FALSE,119.16
124,2015,FALSE,151.05
124,2016,FALSE,168.21
124,2017,FALSE,164.62
124,2018,FALSE,204.13
124,2019,FALSE,317.26
124,2020,FALSE,450.71
124,2021,FALSE,444.45
124,2022,FALSE,310.46
124,2023,FALSE,294.02
125,2014,FALSE,292.19
125,2015,FALSE,306.78
125,2016,FALSE,298.98
125,2017,FALSE,300.29
125,2018,FALSE,434.81
125,2019,FALSE,420.02
125,2020,FALSE,527.14
125,2021,FALSE,608.06
125,2022,FALSE,465.76
125,2023,FALSE,516.2
126,2014,FALSE,113.74
126,2015,FALSE,131.55
126,2016,FALSE,130.2
126,2017,FALSE,153.96
126,2018,FALSE,235.09
126,2019,FALSE,266.91
126,2020,FALSE,369.49
126,2021,FALSE,323.57
126,2022,FALSE,346.74
126,2023,FALSE,412.54
127,2014,FALSE,138.24
127,2015,FALSE,183.24
127,2016,FALSE,198.5
127,2017,FALSE,214.11
127,2018,FALSE,301.41
127,2019,FALSE,255.43
127,2020,FALSE,495.16
127,2021,FALSE,481.02
127,2022,FALSE,447.66
127,2023,FALSE,338.26
128,2014,FALSE,139.69
128,2015,FALSE,140.99
128,2016,FALSE,167.8
128,2017,FALSE,153.46
128,2018,FALSE,224.74
128,2019,FALSE,245.93
128,2020,FALSE,366.04
128,2021,FALSE,418.4
128,2022,FALSE,328.09
128,2023,FALSE,305.24
129,2014,FALSE,96.57
129,2015,FALSE,86
129,2016,FALSE,84.71
129,2017,FALSE,121.63
129,2018,FALSE,213.5
129,2019,FALSE,238.97
129,2020,FALSE,389.32
129,2021,FALSE,430.61
129,2022,FALSE,313.02
129,2023,FALSE,342.69
130,2014,FALSE,136.33
130,2015,FALSE,154.94
130,2016,FALSE,155.74
130,2017,FALSE,165.56
130,2018,FALSE,246.26
130,2019,FALSE,294.74
130,2020,FALSE,364.63
130,2021,FALSE,381.72
130,2022,FALSE,320.16
130,2023,FALSE,293.69
131,2014,FALSE,153.87
131,2015,FALSE,202.5
131,2016,FALSE,215.58
131,2017,FALSE,257.05
131,2018,FALSE,400.02
131,2019,FALSE,397.32
131,2020,FALSE,471.08
131,2021,FALSE,530.9
131,2022,FALSE,488.24
131,2023,FALSE,477.61
132,2014,FALSE,120.83
132,2015,FALSE,160.97
132,2016,FALSE,186.97
132,2017,FALSE,214.18
132,2018,FALSE,242.77
132,2019,FALSE,361.51
132,2020,FALSE,485.4
132,2021,FALSE,494.35
132,2022,FALSE,428.26
132,2023,FALSE,341.13
134,2014,FALSE,113.16
134,2015,FALSE,125.07
134,2016,FALSE,104.81
134,2017,FALSE,138.35
134,2018,FALSE,176.69
134,2019,FALSE,314.72
134,2020,FALSE,403.93
134,2021,FALSE,398.67
134,2022,FALSE,322.98
134,2023,FALSE,348.4
135,2014,FALSE,76.25
135,2015,FALSE,102.09
135,2016,FALSE,107.74
135,2017,FALSE,138.2
135,2018,FALSE,145.46
135,2019,FALSE,291.17
135,2020,FALSE,368.72
135,2021,FALSE,415.89
135,2022,FALSE,366.04
135,2023,FALSE,295.24
136,2014,FALSE,181.11
136,2015,FALSE,181.63
136,2016,FALSE,177.01
136,2017,FALSE,236.23
136,2018,FALSE,277.01
136,2019,FALSE,301.26
136,2020,FALSE,449.41
136,2021,FALSE,406.47
136,2022,FALSE,323.18
136,2023,FALSE,325.37
137,2014,FALSE,78.47
137,2015,FALSE,89.25
137,2016,FALSE,131.42
137,2017,FALSE,135.25
137,2018,FALSE,227.65
137,2019,FALSE,282.88
137,2020,FALSE,317.23
137,2021,FALSE,318.41
137,2022,FALSE,395.13
137,2023,FALSE,315.55
138,2014,FALSE,172.52
138,2015,FALSE,206.1
138,2016,FALSE,222.14
138,2017,FALSE,226.23
138,2018,FALSE,264.79
138,2019,FALSE,338.55
138,2020,FALSE,471.08
138,2021,FALSE,535.5
138,2022,FALSE,445.03
138,2023,FALSE,399.69
140,2014,FALSE,61.65
140,2015,FALSE,93.44
140,2016,FALSE,109.2
140,2017,FALSE,159.28
140,2018,FALSE,241.45
140,2019,FALSE,256.56
140,2020,FALSE,317.7
140,2021,FALSE,481.44
140,2022,FALSE,349.78
140,2023,FALSE,401.82
141,2014,FALSE,105.03
141,2015,FALSE,99.89
141,2016,FALSE,119.61
141,2017,FALSE,135.45
141,2018,FALSE,152.68
141,2019,FALSE,288.09
141,2020,FALSE,341.09
141,2021,FALSE,397.34
141,2022,FALSE,351.13
141,2023,FALSE,336.77
142,2014,FALSE,82.82
142,2015,FALSE,83.97
142,2016,FALSE,80.38
142,2017,FALSE,144.61
142,2018,FALSE,200.85
142,2019,FALSE,294.02
142,2020,FALSE,393.8
142,2021,FALSE,434.54
142,2022,FALSE,416.11
142,2023,FALSE,388.96
143,2014,FALSE,85.98
143,2015,FALSE,107.61
143,2016,FALSE,138.91
143,2017,FALSE,159.96
143,2018,FALSE,177.03
143,2019,FALSE,284.28
143,2020,FALSE,413.83
143,2021,FALSE,400.66
143,2022,FALSE,347.87
143,2023,FALSE,369.14
144,2014,FALSE,101.39
144,2015,FALSE,109.8
144,2016,FALSE,108.55
144,2017,FALSE,114.71
144,2018,FALSE,190.96
144,2019,FALSE,255.25
144,2020,FALSE,328.11
144,2021,FALSE,382.18
144,2022,FALSE,348.19
144,2023,FALSE,340.25
145,2014,FALSE,97.16
145,2015,FALSE,120.36
145,2016,FALSE,112.17
145,2017,FALSE,144.04
145,2018,FALSE,214.79
145,2019,FALSE,204.9
145,2020,FALSE,397.33
145,2021,FALSE,405.47
145,2022,FALSE,348.03
145,2023,FALSE,343.88
146,2014,FALSE,76.82
146,2015,FALSE,89.47
146,2016,FALSE,116.78
146,2017,FALSE,133.07
146,2018,FALSE,219.3
146,2019,FALSE,314.98
146,2020,FALSE,410.22
146,2021,FALSE,521.52
146,2022,FALSE,412.93
146,2023,FALSE,370.23
147,2014,FALSE,87.07
147,2015,FALSE,111.43
147,2016,FALSE,121.13
147,2017,FALSE,162.76
147,2018,FALSE,260.61
147,2019,FALSE,286.85
147,2020,FALSE,314.72
147,2021,FALSE,415.74
147,2022,FALSE,326.54
147,2023,FALSE,335.32
148,2014,FALSE,162.2
148,2015,FALSE,178.35
148,2016,FALSE,220.43
148,2017,FALSE,256.53
148,2018,FALSE,314.97
148,2019,FALSE,380.34
148,2020,FALSE,436.03
148,2021,FALSE,483.02
148,2022,FALSE,451.94
148,2023,FALSE,478.32
149,2014,FALSE,364.53
149,2015,FALSE,362.2
149,2016,FALSE,392.12
149,2017,FALSE,428.93
149,2018,FALSE,505.68
149,2019,FALSE,509.76
149,2020,FALSE,634.83
149,2021,FALSE,577.37
149,2022,FALSE,544.14
149,2023,FALSE,509.76
150,2014,FALSE,76.66
150,2015,FALSE,84.29
150,2016,FALSE,116.38
150,2017,FALSE,154.94
150,2018,FALSE,209.95
150,2019,FALSE,266.29
150,2020,FALSE,392.81
150,2021,FALSE,414.35
150,2022,FALSE,346.9
150,2023,FALSE,281.78
151,2014,FALSE,122.74
151,2015,FALSE,140.42
151,2016,FALSE,150.48
151,2017,FALSE,154.04
151,2018,FALSE,261.15
151,2019,FALSE,320.68
151,2020,FALSE,342.4
151,2021,FALSE,443.33
151,2022,FALSE,369.16
151,2023,FALSE,322
152,2014,FALSE,175.04
152,2015,FALSE,215.43
152,2016,FALSE,223.83
152,2017,FALSE,238.63
152,2018,FALSE,325.92
152,2019,FALSE,350.85
152,2020,FALSE,505.69
152,2021,FALSE,530.96
152,2022,FALSE,525.57
152,2023,FALSE,389.42
153,2014,FALSE,90.81
153,2015,FALSE,90.61
153,2016,FALSE,156.04
153,2017,FALSE,177.11
153,2018,FALSE,234.11
153,2019,FALSE,297.1
153,2020,FALSE,435.16
153,2021,FALSE,457.19
153,2022,FALSE,385.54
153,2023,FALSE,351.12
154,2014,FALSE,77.68
154,2015,FALSE,106.15
154,2016,FALSE,119.44
154,2017,FALSE,149.14
154,2018,FALSE,204.14
154,2019,FALSE,241.93
154,2020,FALSE,347.34
154,2021,FALSE,422.95
154,2022,FALSE,332.4
154,2023,FALSE,306.21
155,2014,FALSE,89.4
155,2015,FALSE,80.63
155,2016,FALSE,112.69
155,2017,FALSE,144.48
155,2018,FALSE,247.54
155,2019,FALSE,313.4
155,2020,FALSE,441.15
155,2021,FALSE,413.74
155,2022,FALSE,387.96
155,2023,FALSE,355.91
156,2014,FALSE,110.16
156,2015,FALSE,142.57
156,2016,FALSE,159.66
156,2017,FALSE,155.81
156,2018,FALSE,280.96
156,2019,FALSE,257.2
156,2020,FALSE,426.55
156,2021,FALSE,432.89
156,2022,FALSE,297.19
156,2023,FALSE,352.7
157,2014,FALSE,154.88
157,2015,FALSE,154.65
157,2016,FALSE,183.44
157,2017,FALSE,226.06
157,2018,FALSE,285.87
157,2019,FALSE,326.07
157,2020,FALSE,471.99
157,2021,FALSE,476.47
157,2022,FALSE,409.33
157,2023,FALSE,390.68
158,2014,FALSE,115.58
158,2015,FALSE,115.31
158,2016,FALSE,151.43
158,2017,FALSE,137.76
158,2018,FALSE,238.65
158,2019,FALSE,301.41
158,2020,FALSE,392.99
158,2021,FALSE,432.82
158,2022,FALSE,330.65
158,2023,FALSE,354.65
159,2014,FALSE,126.97
159,2015,FALSE,140.14
159,2016,FALSE,123.7
159,2017,FALSE,145.11
159,2018,FALSE,244.28
159,2019,FALSE,271.5
159,2020,FALSE,366.48
159,2021,FALSE,311.72
159,2022,FALSE,401.11
159,2023,FALSE,308.7
160,2014,FALSE,137.35
160,2015,FALSE,122.11
160,2016,FALSE,141.32
160,2017,FALSE,188.15
160,2018,FALSE,228.14
160,2019,FALSE,278.27
160,2020,FALSE,384.83
160,2021,FALSE,398.64
160,2022,FALSE,382.2
160,2023,FALSE,314.64
161,2014,FALSE,171.17
161,2015,FALSE,165.16
161,2016,FALSE,221.42
161,2017,FALSE,207.48
161,2018,FALSE,244.27
161,2019,FALSE,306.43
161,2020,FALSE,427.3
161,2021,FALSE,349.89
161,2022,FALSE,291.75
161,2023,FALSE,336.14
162,2014,FALSE,79.29
162,2015,FALSE,71.56
162,2016,FALSE,121.81
162,2017,FALSE,158.11
162,2018,FALSE,289.63
162,2019,FALSE,285.66
162,2020,FALSE,363.61
162,2021,FALSE,362.99
162,2022,FALSE,363.16
162,2023,FALSE,372.76
163,2014,FALSE,108.85
163,2015,FALSE,111.84
163,2016,FALSE,106.17
163,2017,FALSE,134.38
163,2018,FALSE,138.45
163,2019,FALSE,244.31
163,2020,FALSE,360.54
163,2021,FALSE,329.55
163,2022,FALSE,357.21
163,2023,FALSE,347.65
165,2014,FALSE,87.41
165,2015,FALSE,103.4
165,2016,FALSE,146.56
165,2017,FALSE,196.26
165,2018,FALSE,260.76
165,2019,FALSE,339.06
165,2020,FALSE,389.92
165,2021,FALSE,378.5
165,2022,FALSE,388.33
165,2023,FALSE,294
166,2014,FALSE,66.08
166,2015,FALSE,97.48
166,2016,FALSE,99.95
166,2017,FALSE,116.7
166,2018,FALSE,221.61
166,2019,FALSE,275.22
166,2020,FALSE,428.76
166,2021,FALSE,471.34
166,2022,FALSE,330.51
166,2023,FALSE,380.48
167,2014,FALSE,167.64
167,2015,FALSE,204.71
167,2016,FALSE,191.25
167,2017,FALSE,268.65
167,2018,FALSE,341.25
167,2019,FALSE,376.38
167,2020,FALSE,385.42
167,2021,FALSE,571.14
167,2022,FALSE,431.69
167,2023,FALSE,397.54
168,2014,FALSE,118.33
168,2015,FALSE,133.98
168,2016,FALSE,154.41
168,2017,FALSE,174.08
168,2018,FALSE,257.63
168,2019,FALSE,264.45
168,2020,FALSE,299.18
168,2021,FALSE,418.73
168,2022,FALSE,329.64
168,2023,FALSE,345.76
169,2014,FALSE,156.03
169,2015,FALSE,156.14
169,2016,FALSE,165.56
169,2017,FALSE,207.8
169,2018,FALSE,270.83
169,2019,FALSE,343.76
169,2020,FALSE,452.49
169,2021,FALSE,409.58
169,2022,FALSE,457.24
169,2023,FALSE,372.79
171,2014,FALSE,87.19
171,2015,FALSE,121.5
171,2016,FALSE,144.66
171,2017,FALSE,207.61
171,2018,FALSE,235.29
171,2019,FALSE,319.45
171,2020,FALSE,448.23
171,2021,FALSE,418.75
171,2022,FALSE,318.14
171,2023,FALSE,355.47
172,2014,FALSE,130.28
172,2015,FALSE,152.33
172,2016,FALSE,167.65
172,2017,FALSE,189.7
172,2018,FALSE,237.5
172,2019,FALSE,293.67
172,2020,FALSE,377.22
172,2021,FALSE,414.66
172,2022,FALSE,371.6
172,2023,FALSE,293.85
173,2014,FALSE,75.4
173,2015,FALSE,97.5
173,2016,FALSE,125.52
173,2017,FALSE,133.88
173,2018,FALSE,205.51
173,2019,FALSE,292.45
173,2020,FALSE,400.2
173,2021,FALSE,468.23
173,2022,FALSE,440.36
173,2023,FALSE,365.84
174,2014,FALSE,347.53
174,2015,FALSE,327.62
174,2016,FALSE,349.73
174,2017,FALSE,387.93
174,2018,FALSE,467.82
174,2019,FALSE,487.57
174,2020,FALSE,703.02
174,2021,FALSE,626.33
174,2022,FALSE,569.35
174,2023,FALSE,533.97
175,2014,FALSE,110.25
175,2015,FALSE,122.19
175,2016,FALSE,146.23
175,2017,FALSE,114.87
175,2018,FALSE,214.4
175,2019,FALSE,249.38
175,2020,FALSE,410.04
175,2021,FALSE,362.56
175,2022,FALSE,298.83
175,2023,FALSE,389.82
177,2014,FALSE,95.22
177,2015,FALSE,100.53
177,2016,FALSE,159.44
177,2017,FALSE,175.36
177,2018,FALSE,283.48
177,2019,FALSE,315.42
177,2020,FALSE,436.76
177,2021,FALSE,524.69
177,2022,FALSE,373.38
177,2023,FALSE,341.87
179,2014,FALSE,81.5
179,2015,FALSE,103.17
179,2016,FALSE,131.28
179,2017,FALSE,138.16
179,2018,FALSE,236.36
179,2019,FALSE,301.91
179,2020,FALSE,353.64
179,2021,FALSE,419.05
179,2022,FALSE,375.52
179,2023,FALSE,352.71
180,2014,FALSE,88.2
180,2015,FALSE,93.12
180,2016,FALSE,127.28
180,2017,FALSE,143.01
180,2018,FALSE,219.2
180,2019,FALSE,268.99
180,2020,FALSE,441.93
180,2021,FALSE,461.61
180,2022,FALSE,369.82
180,2023,FALSE,350.51
181,2014,FALSE,83.41
181,2015,FALSE,86.48
181,2016,FALSE,105.08
181,2017,FALSE,138.02
181,2018,FALSE,219.09
181,2019,FALSE,241.98
181,2020,FALSE,447.08
181,2021,FALSE,378.64
181,2022,FALSE,320.48
181,2023,FALSE,291.5
182,2014,FALSE,205.81
182,2015,FALSE,203.91
182,2016,FALSE,214.6
182,2017,FALSE,242.43
182,2018,FALSE,264.36
182,2019,FALSE,332.26
182,2020,FALSE,413.19
182,2021,FALSE,408.76
182,2022,FALSE,370.95
182,2023,FALSE,333.33
183,2014,FALSE,117.7
183,2015,FALSE,144.77
183,2016,FALSE,173.7
183,2017,FALSE,190.87
183,2018,FALSE,238.7
183,2019,FALSE,321.39
183,2020,FALSE,438.47
183,2021,FALSE,481.69
183,2022,FALSE,382.01
183,2023,FALSE,334.21
184,2014,FALSE,92.58
184,2015,FALSE,130.69
184,2016,FALSE,150.21
184,2017,FALSE,147.6
184,2018,FALSE,246.11
184,2019,FALSE,252.34
184,2020,FALSE,354.49
184,2021,FALSE,389.23
184,2022,FALSE,390.24
184,2023,FALSE,323.27
185,2014,FALSE,84.11
185,2015,FALSE,95.49
185,2016,FALSE,86.24
185,2017,FALSE,111.41
185,2018,FALSE,169.53
185,2019,FALSE,275.24
185,2020,FALSE,411.98
185,2021,FALSE,434.98
185,2022,FALSE,396.03
185,2023,FALSE,386.98
186,2014,FALSE,98.11
186,2015,FALSE,111.72
186,2016,FALSE,111.08
186,2017,FALSE,132.08
186,2018,FALSE,200.78
186,2019,FALSE,235.45
186,2020,FALSE,359.83
186,2021,FALSE,357.64
186,2022,FALSE,349.35
186,2023,FALSE,375.52
187,2014,FALSE,99.05
187,2015,FALSE,128.79
187,2016,FALSE,161.94
187,2017,FALSE,162.35
187,2018,FALSE,263.12
187,2019,FALSE,328.99
187,2020,FALSE,506.69
187,2021,FALSE,578.65
187,2022,FALSE,364.12
187,2023,FALSE,459.18
188,2014,FALSE,86.58
188,2015,FALSE,125.73
188,2016,FALSE,139.22
188,2017,FALSE,189.43
188,2018,FALSE,232.63
188,2019,FALSE,365.36
188,2020,FALSE,440.18
188,2021,FALSE,331.79
188,2022,FALSE,406.49
188,2023,FALSE,465.41
189,2014,FALSE,102.26
189,2015,FALSE,112.71
189,2016,FALSE,88.63
189,2017,FALSE,146.93
189,2018,FALSE,260.55
189,2019,FALSE,276.86
189,2020,FALSE,355.77
189,2021,FALSE,457.19
189,2022,FALSE,397.57
189,2023,FALSE,330.14
190,2014,FALSE,86.07
190,2015,FALSE,79.19
190,2016,FALSE,121.73
190,2017,FALSE,145.35
190,2018,FALSE,231.58
190,2019,FALSE,288.34
190,2020,FALSE,343.19
190,2021,FALSE,486
190,2022,FALSE,437.84
190,2023,FALSE,355.67
191,2014,FALSE,150.18
191,2015,FALSE,158.75
191,2016,FALSE,169.77
191,2017,FALSE,182.35
191,2018,FALSE,288.83
191,2019,FALSE,317.15
191,2020,FALSE,420.36
191,2021,FALSE,461.64
191,2022,FALSE,333.2
191,2023,FALSE,273.04
192,2014,FALSE,100.36
192,2015,FALSE,90.99
192,2016,FALSE,128.95
192,2017,FALSE,186.05
192,2018,FALSE,241.16
192,2019,FALSE,356.4
192,2020,FALSE,321.95
192,2021,FALSE,450.46
192,2022,FALSE,409.08
192,2023,FALSE,373.07
194,2014,TRUE,75.96
194,2015,TRUE,102.49
194,2016,TRUE,120.75
194,2017,TRUE,180.45
194,2018,TRUE,214.45
194,2019,TRUE,269.47
194,2020,TRUE,466.64
194,2021,TRUE,376.47
194,2022,TRUE,326.75
194,2023,TRUE,391.48
195,2014,FALSE,76.1
195,2015,FALSE,76.88
195,2016,FALSE,126.93
195,2017,FALSE,149.29
195,2018,FALSE,208.8
195,2019,FALSE,285.49
195,2020,FALSE,349.81
195,2021,FALSE,367.3
195,2022,FALSE,337.94
195,2023,FALSE,334.11
196,2014,FALSE,196.81
196,2015,FALSE,200.34
196,2016,FALSE,189.83
196,2017,FALSE,253
196,2018,FALSE,283.01
196,2019,FALSE,261.94
196,2020,FALSE,444.88
196,2021,FALSE,442.31
196,2022,FALSE,392.53
196,2023,FALSE,364.99
197,2014,FALSE,93.19
197,2015,FALSE,93.36
197,2016,FALSE,105.66
197,2017,FALSE,156.7
197,2018,FALSE,218.73
197,2019,FALSE,308.57
197,2020,FALSE,358.16
197,2021,FALSE,418.42
197,2022,FALSE,373.2
197,2023,FALSE,377.63
198,2014,FALSE,77.56
198,2015,FALSE,97.74
198,2016,FALSE,114.6
198,2017,FALSE,155.35
198,2018,FALSE,209.33
198,2019,FALSE,279.44
198,2020,FALSE,395.28
198,2021,FALSE,425.24
198,2022,FALSE,296.19
198,2023,FALSE,344.25
199,2014,FALSE,89.09
199,2015,FALSE,108.57
199,2016,FALSE,120.27
199,2017,FALSE,178.23
199,2018,FALSE,239.73
199,2019,FALSE,295.91
199,2020,FALSE,379.39
199,2021,FALSE,463
199,2022,FALSE,314.06
199,2023,FALSE,327.81
200,2014,FALSE,91.75
200,2015,FALSE,101.85
200,2016,FALSE,127.05
200,2017,FALSE,119.5
200,2018,FALSE,198.01
200,2019,FALSE,252.6
200,2020,FALSE,356.31
200,2021,FALSE,410.51
200,2022,FALSE,313.57
200,2023,FALSE,337.52
201,2014,TRUE,311.47
201,2015,TRUE,381.88
201,2016,TRUE,416.21
201,2017,TRUE,406.26
201,2018,TRUE,517.63
201,2019,TRUE,544.53
201,2020,TRUE,613.02
201,2021,TRUE,702.98
201,2022,TRUE,620.41
201,2023,TRUE,552.71
202,2014,TRUE,202.51
202,2015,TRUE,209.67
202,2016,TRUE,192.73
202,2017,TRUE,215.91
202,2018,TRUE,257.88
202,2019,TRUE,287.27
202,2020,TRUE,383.53
202,2021,TRUE,475.55
202,2022,TRUE,399.38
202,2023,TRUE,363.38
203,2014,FALSE,85.85
203,2015,FALSE,110.62
203,2016,FALSE,144.01
203,2017,FALSE,169.67
203,2018,FALSE,243.75
203,2019,FALSE,280.83
203,2020,FALSE,437.06
203,2021,FALSE,417.98
203,2022,FALSE,321.58
203,2023,FALSE,401.17
204,2014,FALSE,103.29
204,2015,FALSE,137.44
204,2016,FALSE,176.62
204,2017,FALSE,205.82
204,2018,FALSE,268.45
204,2019,FALSE,386.66
204,2020,FALSE,429.61
204,2021,FALSE,427.38
204,2022,FALSE,446.43
204,2023,FALSE,435.92
205,2014,FALSE,84.72
205,2015,FALSE,78.23
205,2016,FALSE,104.85
205,2017,FALSE,183.79
205,2018,FALSE,222.4
205,2019,FALSE,317.19
205,2020,FALSE,404.51
205,2021,FALSE,427.33
205,2022,FALSE,300.04
205,2023,FALSE,325.09
206,2014,FALSE,86.14
206,2015,FALSE,91.15
206,2016,FALSE,119.56
206,2017,FALSE,143.21
206,2018,FALSE,202.79
206,2019,FALSE,238.53
206,2020,FALSE,393.92
206,2021,FALSE,376.59
206,2022,FALSE,351.07
206,2023,FALSE,349.33
207,2014,FALSE,93.67
207,2015,FALSE,96.8
207,2016,FALSE,98.04
207,2017,FALSE,151.76
207,2018,FALSE,209.23
207,2019,FALSE,279.77
207,2020,FALSE,426.49
207,2021,FALSE,337.81
207,2022,FALSE,371.38
207,2023,FALSE,324.08
209,2014,FALSE,276.11
209,2015,FALSE,251.61
209,2016,FALSE,299.92
209,2017,FALSE,301.69
209,2018,FALSE,404.18
209,2019,FALSE,488.54
209,2020,FALSE,621.17
209,2021,FALSE,547.55
209,2022,FALSE,500.99
209,2023,FALSE,436.07
211,2014,FALSE,75.05
211,2015,FALSE,98.55
211,2016,FALSE,113.11
211,2017,FALSE,175.46
211,2018,FALSE,258.39
211,2019,FALSE,242.84
211,2020,FALSE,396.37
211,2021,FALSE,400.02
211,2022,FALSE,395.83
211,2023,FALSE,387.78
212,2014,FALSE,97.97
212,2015,FALSE,78.64
212,2016,FALSE,87.99
212,2017,FALSE,125.46
212,2018,FALSE,166.04
212,2019,FALSE,285.33
212,2020,FALSE,359.7
212,2021,FALSE,359.71
212,2022,FALSE,343.41
212,2023,FALSE,381.35
214,2014,FALSE,136.49
214,2015,FALSE,105.2
214,2016,FALSE,112.89
214,2017,FALSE,141.61
214,2018,FALSE,213.72
214,2019,FALSE,238.8
214,2020,FALSE,353.81
214,2021,FALSE,373.51
214,2022,FALSE,409.51
214,2023,FALSE,305.57
215,2014,FALSE,73.93
215,2015,FALSE,87.39
215,2016,FALSE,128.46
215,2017,FALSE,141.76
215,2018,FALSE,204.03
215,2019,FALSE,318.57
215,2020,FALSE,448.4
215,2021,FALSE,350.95
215,2022,FALSE,332.33
215,2023,FALSE,320.55
216,2014,FALSE,102.36
216,2015,FALSE,113.26
216,2016,FALSE,128.11
216,2017,FALSE,205.23
216,2018,FALSE,253.66
216,2019,FALSE,323.72
216,2020,FALSE,410.11
216,2021,FALSE,537.14
216,2022,FALSE,402.53
216,2023,FALSE,438.4
217,2014,FALSE,130.95
217,2015,FALSE,129.17
217,2016,FALSE,125.45
217,2017,FALSE,168.57
217,2018,FALSE,204.26
217,2019,FALSE,320.81
217,2020,FALSE,404.37
217,2021,FALSE,397.36
217,2022,FALSE,323.95
217,2023,FALSE,343.41
218,2014,FALSE,117.99
218,2015,FALSE,124.44
218,2016,FALSE,151.74
218,2017,FALSE,167.33
218,2018,FALSE,262.07
218,2019,FALSE,338.66
218,2020,FALSE,335.95
218,2021,FALSE,353.02
218,2022,FALSE,253.47
218,2023,FALSE,332.4
219,2014,FALSE,96.49
219,2015,FALSE,121.85
219,2016,FALSE,95.77
219,2017,FALSE,138.51
219,2018,FALSE,213.18
219,2019,FALSE,218.79
219,2020,FALSE,294.16
219,2021,FALSE,432.64
219,2022,FALSE,303.82
219,2023,FALSE,309.14
220,2014,FALSE,97.06
220,2015,FALSE,113.84
220,2016,FALSE,98.97
220,2017,FALSE,119.51
220,2018,FALSE,171.35
220,2019,FALSE,251.62
220,2020,FALSE,348.66
220,2021,FALSE,486.45
220,2022,FALSE,361.12
220,2023,FALSE,405.78
221,2014,FALSE,102.97
221,2015,FALSE,133.28
221,2016,FALSE,144.48
221,2017,FALSE,163.32
221,2018,FALSE,274.37
221,2019,FALSE,321.78
221,2020,FALSE,364.95
221,2021,FALSE,355.87
221,2022,FALSE,339.2
221,2023,FALSE,380.04
222,2014,FALSE,100.01
222,2015,FALSE,75.72
222,2016,FALSE,97.17
222,2017,FALSE,167.92
222,2018,FALSE,275.17
222,2019,FALSE,305.73
222,2020,FALSE,406.89
222,2021,FALSE,547.48
222,2022,FALSE,483.99
222,2023,FALSE,412.79
223,2014,FALSE,109.71
223,2015,FALSE,137.18
223,2016,FALSE,153.6
223,2017,FALSE,177.89
223,2018,FALSE,236.31
223,2019,FALSE,326.62
223,2020,FALSE,490.48
223,2021,FALSE,594.79
223,2022,FALSE,438.67
223,2023,FALSE,466.57
224,2014,FALSE,172.17
224,2015,FALSE,172.97
224,2016,FALSE,174.47
224,2017,FALSE,191.66
224,2018,FALSE,265.34
224,2019,FALSE,290.52
224,2020,FALSE,354.47
224,2021,FALSE,392.89
224,2022,FALSE,387.11
224,2023,FALSE,311.96
226,2014,FALSE,110.34
226,2015,FALSE,104.13
226,2016,FALSE,110.99
226,2017,FALSE,151.14
226,2018,FALSE,222.52
226,2019,FALSE,257.81
226,2020,FALSE,408.95
226,2021,FALSE,336.16
226,2022,FALSE,285.93
226,2023,FALSE,336.75
227,2014,FALSE,94.48
227,2015,FALSE,127.58
227,2016,FALSE,135.5
227,2017,FALSE,146.64
227,2018,FALSE,245.07
227,2019,FALSE,259.96
227,2020,FALSE,422
227,2021,FALSE,350.53
