city_id,year,center,construction_year,revenue
230,2014,0,NA,86.7
230,2015,0,NA,101.05
230,2016,0,NA,149.28
230,2017,0,NA,154.9
230,2018,0,NA,250.89
230,2019,0,NA,294.67
230,2020,0,NA,362.33
230,2021,0,NA,512.36
230,2022,0,NA,320.51
230,2023,0,NA,265.02
231,2014,0,2022,81.93
231,2015,0,2022,99.82
231,2016,0,2022,130.33
231,2017,0,2022,149.27
231,2018,0,2022,185.97
231,2019,0,2022,336.28
231,2020,0,2022,449.88
231,2021,0,2022,376.17
231,2022,0,2022,259.65
231,2023,1,2022,313.32
232,2014,0,NA,91.96
232,2015,0,NA,83.24
232,2016,0,NA,114.99
232,2017,0,NA,114.36
232,2018,0,NA,178.67
232,2019,0,NA,283.73
232,2020,0,NA,389.56
232,2021,0,NA,415.6
232,2022,0,NA,363.25
232,2023,0,NA,353.48
233,2014,0,NA,127.57
233,2015,0,NA,142.35
233,2016,0,NA,183.45
233,2017,0,NA,204.29
233,2018,0,NA,325.57
233,2019,0,NA,259.23
233,2020,0,NA,388.3
233,2021,0,NA,427.42
233,2022,0,NA,368.61
233,2023,0,NA,292.49
234,2014,0,2015,81.51
234,2015,0,2015,89.6
234,2016,1,2015,144.79
234,2017,1,2015,164.66
234,2018,1,2015,254.76
234,2019,1,2015,312.9
234,2020,1,2015,461.45
234,2021,1,2015,526.54
234,2022,1,2015,368.74
234,2023,1,2015,353.5
235,2014,0,NA,110.63
235,2015,0,NA,124.04
235,2016,0,NA,146.98
235,2017,0,NA,160.4
235,2018,0,NA,225.14
235,2019,0,NA,264.75
235,2020,0,NA,373.88
235,2021,0,NA,408.5
235,2022,0,NA,353.35
235,2023,0,NA,327.47
236,2014,0,NA,80.15
236,2015,0,NA,83.45
236,2016,0,NA,118.74
236,2017,0,NA,155.63
236,2018,0,NA,202.98
236,2019,0,NA,255.28
236,2020,0,NA,358.19
236,2021,0,NA,405.06
236,2022,0,NA,253.23
236,2023,0,NA,370.3
237,2014,0,NA,115.61
237,2015,0,NA,120.33
237,2016,0,NA,127.06
237,2017,0,NA,141.86
237,2018,0,NA,147.9
237,2019,0,NA,257.41
237,2020,0,NA,366.04
237,2021,0,NA,329.6
237,2022,0,NA,370.87
237,2023,0,NA,290.5
238,2014,0,NA,86.74
238,2015,0,NA,74.48
238,2016,0,NA,99.75
238,2017,0,NA,148.13
238,2018,0,NA,203.14
238,2019,0,NA,248.44
238,2020,0,NA,427.07
238,2021,0,NA,476.78
238,2022,0,NA,338.64
238,2023,0,NA,322.64
239,2014,0,NA,157.42
239,2015,0,NA,163.65
239,2016,0,NA,184.62
239,2017,0,NA,166.24
239,2018,0,NA,249
239,2019,0,NA,305
239,2020,0,NA,358.98
239,2021,0,NA,361.43
239,2022,0,NA,269.43
239,2023,0,NA,322.31
240,2014,0,NA,79.13
240,2015,0,NA,93.48
240,2016,0,NA,124.09
240,2017,0,NA,137.26
240,2018,0,NA,257.33
240,2019,0,NA,297.09
240,2020,0,NA,375.76
240,2021,0,NA,408.16
240,2022,0,NA,371.48
240,2023,0,NA,312.58
241,2014,0,NA,97.26
241,2015,0,NA,97.97
241,2016,0,NA,99.28
241,2017,0,NA,126.64
241,2018,0,NA,240.79
241,2019,0,NA,287.05
241,2020,0,NA,429
241,2021,0,NA,397
241,2022,0,NA,363.88
241,2023,0,NA,339.63
242,2014,0,NA,101.66
242,2015,0,NA,115.68
242,2016,0,NA,134.77
242,2017,0,NA,167.08
242,2018,0,NA,253
242,2019,0,NA,281.7
242,2020,0,NA,413.61
242,2021,0,NA,371.54
242,2022,0,NA,334.23
242,2023,0,NA,361.4
243,2014,0,2014,249.74
243,2015,1,2014,305.15
243,2016,1,2014,310.33
243,2017,1,2014,363.73
243,2018,1,2014,429.52
243,2019,1,2014,454.93
243,2020,1,2014,625.4
243,2021,1,2014,665.66
243,2022,1,2014,505.77
243,2023,1,2014,543.54
244,2014,0,NA,91.67
244,2015,0,NA,88.83
244,2016,0,NA,116.81
244,2017,0,NA,163.29
244,2018,0,NA,231.46
244,2019,0,NA,238.32
244,2020,0,NA,387.08
244,2021,0,NA,456.51
244,2022,0,NA,305.55
244,2023,0,NA,311.79
245,2014,0,NA,122.51
245,2015,0,NA,115.26
245,2016,0,NA,170.33
245,2017,0,NA,167.1
245,2018,0,NA,219.33
245,2019,0,NA,273.75
245,2020,0,NA,374.38
245,2021,0,NA,432.85
245,2022,0,NA,283.98
245,2023,0,NA,284.67
246,2014,0,NA,159.14
246,2015,0,NA,191.37
246,2016,0,NA,240.84
246,2017,0,NA,240.46
246,2018,0,NA,347.49
246,2019,0,NA,441.69
246,2020,0,NA,386.06
246,2021,0,NA,552.53
246,2022,0,NA,537.68
246,2023,0,NA,492.04
247,2014,0,NA,133.66
247,2015,0,NA,126.28
247,2016,0,NA,147.25
247,2017,0,NA,154.5
247,2018,0,NA,208.52
247,2019,0,NA,264.43
247,2020,0,NA,350.56
247,2021,0,NA,462.21
247,2022,0,NA,376.69
247,2023,0,NA,344.1
248,2014,0,NA,97.09
248,2015,0,NA,100.19
248,2016,0,NA,102.9
248,2017,0,NA,122.69
248,2018,0,NA,199.21
248,2019,0,NA,273.11
248,2020,0,NA,462.76
248,2021,0,NA,457.16
248,2022,0,NA,331.48
248,2023,0,NA,374.24
249,2014,0,NA,69.26
249,2015,0,NA,77.21
249,2016,0,NA,89.77
249,2017,0,NA,134.08
249,2018,0,NA,175.26
249,2019,0,NA,317.49
249,2020,0,NA,426.71
249,2021,0,NA,486.06
249,2022,0,NA,368.67
249,2023,0,NA,392.99
250,2014,0,NA,118.08
250,2015,0,NA,128.79
250,2016,0,NA,113.38
250,2017,0,NA,130.92
250,2018,0,NA,222.33
250,2019,0,NA,225.15
250,2020,0,NA,446.35
250,2021,0,NA,412.99
250,2022,0,NA,358.95
250,2023,0,NA,338.69
251,2014,0,NA,142.03
251,2015,0,NA,126.64
251,2016,0,NA,140.78
251,2017,0,NA,161.36
251,2018,0,NA,219.13
251,2019,0,NA,268.36
251,2020,0,NA,352.91
251,2021,0,NA,439.66
251,2022,0,NA,324.94
251,2023,0,NA,323.76
252,2014,0,2021,80.13
252,2015,0,2021,88.03
252,2016,0,2021,130.73
252,2017,0,2021,154.64
252,2018,0,2021,247.11
252,2019,0,2021,301.04
252,2020,0,2021,423.42
252,2021,0,2021,457.08
252,2022,1,2021,389.93
252,2023,1,2021,396.58
253,2014,0,NA,92.48
253,2015,0,NA,95.53
253,2016,0,NA,114.94
253,2017,0,NA,116.49
253,2018,0,NA,231.02
253,2019,0,NA,253.41
253,2020,0,NA,373.72
253,2021,0,NA,382.96
253,2022,0,NA,395.97
253,2023,0,NA,371.52
254,2014,0,NA,97.74
254,2015,0,NA,90.98
254,2016,0,NA,97.82
254,2017,0,NA,120.32
254,2018,0,NA,244.71
254,2019,0,NA,256.26
254,2020,0,NA,458.25
254,2021,0,NA,419.57
254,2022,0,NA,374.3
254,2023,0,NA,327.3
255,2014,0,NA,97.93
255,2015,0,NA,84.84
255,2016,0,NA,122.24
255,2017,0,NA,113.45
255,2018,0,NA,241.1
255,2019,0,NA,295.52
255,2020,0,NA,292.9
255,2021,0,NA,400.64
255,2022,0,NA,333.71
255,2023,0,NA,413.83
256,2014,0,NA,113.17
256,2015,0,NA,98.89
256,2016,0,NA,113.55
256,2017,0,NA,147.86
256,2018,0,NA,167.63
256,2019,0,NA,256.91
256,2020,0,NA,380.49
256,2021,0,NA,428.1
256,2022,0,NA,307
256,2023,0,NA,321.73
257,2014,0,NA,92.15
257,2015,0,NA,95.01
257,2016,0,NA,120.18
257,2017,0,NA,149.48
257,2018,0,NA,207.98
257,2019,0,NA,315.18
257,2020,0,NA,377.69
257,2021,0,NA,427.18
257,2022,0,NA,360.68
257,2023,0,NA,296.11
258,2014,0,NA,167.36
258,2015,0,NA,165.9
258,2016,0,NA,182.53
258,2017,0,NA,196.31
258,2018,0,NA,250.66
258,2019,0,NA,267.3
258,2020,0,NA,363.81
258,2021,0,NA,334.03
258,2022,0,NA,359.75
258,2023,0,NA,326.18
259,2014,0,2017,140.13
259,2015,0,2017,143.33
259,2016,0,2017,141.22
259,2017,0,2017,157.77
259,2018,1,2017,220.82
259,2019,1,2017,279.73
259,2020,1,2017,507.75
259,2021,1,2017,474.2
259,2022,1,2017,330.53
259,2023,1,2017,292.37
260,2014,0,NA,81.15
260,2015,0,NA,111.09
260,2016,0,NA,128.98
260,2017,0,NA,136.99
260,2018,0,NA,195.43
260,2019,0,NA,263.7
260,2020,0,NA,390.23
260,2021,0,NA,533.81
260,2022,0,NA,343.19
260,2023,0,NA,332.18
261,2014,0,NA,80.91
261,2015,0,NA,85.58
261,2016,0,NA,129.42
261,2017,0,NA,133.93
261,2018,0,NA,240.21
261,2019,0,NA,242.46
261,2020,0,NA,432.95
261,2021,0,NA,435.57
261,2022,0,NA,422.13
261,2023,0,NA,313.17
262,2014,0,NA,64.25
262,2015,0,NA,105.02
262,2016,0,NA,115.98
262,2017,0,NA,122.99
262,2018,0,NA,249.61
262,2019,0,NA,271.07
262,2020,0,NA,426.31
262,2021,0,NA,491.54
262,2022,0,NA,371.09
262,2023,0,NA,375.87
263,2014,0,NA,156.2
263,2015,0,NA,137.52
263,2016,0,NA,141.84
263,2017,0,NA,180.77
263,2018,0,NA,239.14
263,2019,0,NA,283.4
263,2020,0,NA,396.6
263,2021,0,NA,416.89
263,2022,0,NA,350.6
263,2023,0,NA,276.74
264,2014,0,2022,99.38
264,2015,0,2022,130.49
264,2016,0,2022,110.29
264,2017,0,2022,124.39
264,2018,0,2022,219.93
264,2019,0,2022,298.94
264,2020,0,2022,365.53
264,2021,0,2022,429.6
264,2022,0,2022,316.48
264,2023,1,2022,323.1
265,2014,0,NA,355.48
265,2015,0,NA,404.54
265,2016,0,NA,423.79
265,2017,0,NA,371.71
265,2018,0,NA,477.98
265,2019,0,NA,534.45
265,2020,0,NA,545.98
265,2021,0,NA,660.93
265,2022,0,NA,546.28
265,2023,0,NA,462.7
266,2014,0,2020,202.75
266,2015,0,2020,182.35
266,2016,0,2020,169.38
266,2017,0,2020,262.07
266,2018,0,2020,302.69
266,2019,0,2020,361.96
266,2020,0,2020,429.7
266,2021,1,2020,350.28
266,2022,1,2020,369.54
266,2023,1,2020,324.8
267,2014,0,NA,71.49
267,2015,0,NA,90.53
267,2016,0,NA,114.54
267,2017,0,NA,140.82
267,2018,0,NA,188.94
267,2019,0,NA,300.42
267,2020,0,NA,374.66
267,2021,0,NA,357.79
267,2022,0,NA,333.14
267,2023,0,NA,404.61
268,2014,0,NA,84.34
268,2015,0,NA,79.47
268,2016,0,NA,65.52
268,2017,0,NA,151.74
268,2018,0,NA,234.88
268,2019,0,NA,265.65
268,2020,0,NA,343.61
268,2021,0,NA,343.41
268,2022,0,NA,315.15
268,2023,0,NA,321.91
269,2014,0,NA,99.93
269,2015,0,NA,98.77
269,2016,0,NA,131.55
269,2017,0,NA,127.83
269,2018,0,NA,212.96
269,2019,0,NA,263.41
269,2020,0,NA,387.42
269,2021,0,NA,390.92
269,2022,0,NA,369.22
269,2023,0,NA,353.79
270,2014,0,NA,94.64
270,2015,0,NA,90.03
270,2016,0,NA,94.29
270,2017,0,NA,158.28
270,2018,0,NA,203.59
270,2019,0,NA,274.35
270,2020,0,NA,453.55
270,2021,0,NA,447.07
270,2022,0,NA,396.4
270,2023,0,NA,284.94
271,2014,0,NA,93.87
271,2015,0,NA,97.91
271,2016,0,NA,125.89
271,2017,0,NA,152.78
271,2018,0,NA,173.42
271,2019,0,NA,283.45
271,2020,0,NA,513.7
271,2021,0,NA,449.19
271,2022,0,NA,296.94
271,2023,0,NA,279.94
272,2014,0,NA,98.91
272,2015,0,NA,151.45
272,2016,0,NA,152.5
272,2017,0,NA,184.18
272,2018,0,NA,302.8
272,2019,0,NA,390.66
272,2020,0,NA,423.71
272,2021,0,NA,513.42
272,2022,0,NA,411.54
272,2023,0,NA,393.95
273,2014,0,NA,190.54
273,2015,0,NA,182.64
273,2016,0,NA,210.19
273,2017,0,NA,203.96
273,2018,0,NA,295.72
273,2019,0,NA,268.08
273,2020,0,NA,388.38
273,2021,0,NA,506.46
273,2022,0,NA,353.18
273,2023,0,NA,356.49
274,2014,0,NA,67.47
274,2015,0,NA,71.29
274,2016,0,NA,108.19
274,2017,0,NA,153.66
274,2018,0,NA,206.18
274,2019,0,NA,282.54
274,2020,0,NA,441.01
274,2021,0,NA,399.03
274,2022,0,NA,327.21
274,2023,0,NA,319.15
275,2014,0,2022,164.93
275,2015,0,2022,173.29
275,2016,0,2022,161.35
275,2017,0,2022,201.32
275,2018,0,2022,231.6
275,2019,0,2022,298.9
275,2020,0,2022,426.83
275,2021,0,2022,371.38
275,2022,0,2022,354.68
275,2023,1,2022,361.76
276,2014,0,2021,75.83
276,2015,0,2021,81.75
276,2016,0,2021,97.43
276,2017,0,2021,157.68
276,2018,0,2021,193.59
276,2019,0,2021,298.13
276,2020,0,2021,398.89
276,2021,0,2021,393.99
276,2022,1,2021,365.93
276,2023,1,2021,361.29
277,2014,0,NA,113.93
277,2015,0,NA,106.78
277,2016,0,NA,135.24
277,2017,0,NA,137.04
277,2018,0,NA,194.28
277,2019,0,NA,240.42
277,2020,0,NA,332.23
277,2021,0,NA,403.15
277,2022,0,NA,308.84
277,2023,0,NA,335.4
278,2014,0,NA,98.83
278,2015,0,NA,75.67
278,2016,0,NA,102.11
278,2017,0,NA,135.77
278,2018,0,NA,203.46
278,2019,0,NA,223.56
278,2020,0,NA,390.89
278,2021,0,NA,415.79
278,2022,0,NA,393.43
278,2023,0,NA,367.6
279,2014,0,NA,146.12
279,2015,0,NA,179.8
279,2016,0,NA,183.44
279,2017,0,NA,223.6
279,2018,0,NA,319.39
279,2019,0,NA,321.55
279,2020,0,NA,463.28
279,2021,0,NA,384.57
279,2022,0,NA,279.81
279,2023,0,NA,294.34
280,2014,0,NA,77.54
280,2015,0,NA,59.22
280,2016,0,NA,76.66
280,2017,0,NA,182.3
280,2018,0,NA,237.27
280,2019,0,NA,299.33
280,2020,0,NA,409.76
280,2021,0,NA,511.43
280,2022,0,NA,381.24
280,2023,0,NA,410.17
281,2014,0,NA,96.23
281,2015,0,NA,93.39
281,2016,0,NA,96.77
281,2017,0,NA,105.42
281,2018,0,NA,209
281,2019,0,NA,229.97
281,2020,0,NA,368.98
281,2021,0,NA,367.97
281,2022,0,NA,338.47
281,2023,0,NA,362.74
282,2014,0,2018,189.37
282,2015,0,2018,170.97
282,2016,0,2018,160.41
282,2017,0,2018,208.24
282,2018,0,2018,248.83
282,2019,1,2018,322.77
282,2020,1,2018,462.46
282,2021,1,2018,476.61
282,2022,1,2018,490.94
282,2023,1,2018,390.78
283,2014,0,NA,169.7
283,2015,0,NA,156.49
283,2016,0,NA,182.34
283,2017,0,NA,221.74
283,2018,0,NA,293.26
283,2019,0,NA,281.36
283,2020,0,NA,398.4
283,2021,0,NA,448.57
283,2022,0,NA,360.71
283,2023,0,NA,327.54
284,2014,0,NA,84.92
284,2015,0,NA,135
284,2016,0,NA,154.47
284,2017,0,NA,194.9
284,2018,0,NA,256.67
284,2019,0,NA,339.08
284,2020,0,NA,433.06
284,2021,0,NA,440.14
284,2022,0,NA,339.46
284,2023,0,NA,301.15
285,2014,0,2015,90.19
285,2015,0,2015,117.97
285,2016,1,2015,149.08
285,2017,1,2015,181.85
285,2018,1,2015,306.7
285,2019,1,2015,321.51
285,2020,1,2015,466.79
285,2021,1,2015,515.14
285,2022,1,2015,484.57
285,2023,1,2015,381.56
286,2014,0,NA,100.43
286,2015,0,NA,102.5
286,2016,0,NA,136.61
286,2017,0,NA,177.28
286,2018,0,NA,259.57
286,2019,0,NA,314.64
286,2020,0,NA,394.97
286,2021,0,NA,486.87
286,2022,0,NA,409.99
286,2023,0,NA,367.41
287,2014,0,NA,93.16
287,2015,0,NA,123.95
287,2016,0,NA,136.47
287,2017,0,NA,181.24
287,2018,0,NA,262.39
287,2019,0,NA,336.77
287,2020,0,NA,449.98
287,2021,0,NA,460.4
287,2022,0,NA,415.65
287,2023,0,NA,419.79
288,2014,0,NA,257.59
288,2015,0,NA,285.78
288,2016,0,NA,320.33
288,2017,0,NA,304.02
288,2018,0,NA,387.96
288,2019,0,NA,430.49
288,2020,0,NA,601.52
288,2021,0,NA,526.59
288,2022,0,NA,494.2
288,2023,0,NA,459.61
289,2014,0,NA,123.8
289,2015,0,NA,164.49
289,2016,0,NA,155.94
289,2017,0,NA,186.55
289,2018,0,NA,246.64
289,2019,0,NA,302.51
289,2020,0,NA,459
289,2021,0,NA,409.06
289,2022,0,NA,363.58
289,2023,0,NA,366.44
290,2014,0,NA,106.61
290,2015,0,NA,145.7
290,2016,0,NA,142.36
290,2017,0,NA,175.25
290,2018,0,NA,263.61
290,2019,0,NA,348.48
290,2020,0,NA,473.71
290,2021,0,NA,485.95
290,2022,0,NA,417.99
290,2023,0,NA,423.38
291,2014,0,NA,122.14
291,2015,0,NA,166.75
291,2016,0,NA,137.14
291,2017,0,NA,174.56
291,2018,0,NA,283.29
291,2019,0,NA,287.13
291,2020,0,NA,353.96
291,2021,0,NA,393.23
291,2022,0,NA,333.92
291,2023,0,NA,283.08
292,2014,0,NA,191.46
292,2015,0,NA,194.6
292,2016,0,NA,201.17
292,2017,0,NA,229.66
292,2018,0,NA,284.77
292,2019,0,NA,313.73
292,2020,0,NA,409.29
292,2021,0,NA,428.98
292,2022,0,NA,351.25
292,2023,0,NA,334.23
293,2014,0,2015,158.84
293,2015,0,2015,174.97
293,2016,1,2015,239.07
293,2017,1,2015,277.77
293,2018,1,2015,400.18
293,2019,1,2015,394.13
293,2020,1,2015,576.17
293,2021,1,2015,558.27
293,2022,1,2015,536.06
293,2023,1,2015,443.9
294,2014,0,2021,98.67
294,2015,0,2021,121.67
294,2016,0,2021,126.45
294,2017,0,2021,134.98
294,2018,0,2021,202.18
294,2019,0,2021,242.57
294,2020,0,2021,369.8
294,2021,0,2021,387.24
294,2022,1,2021,353.73
294,2023,1,2021,442.29
295,2014,0,NA,227.78
295,2015,0,NA,268.25
295,2016,0,NA,240.21
295,2017,0,NA,230.54
295,2018,0,NA,311.63
295,2019,0,NA,351.03
295,2020,0,NA,506.28
295,2021,0,NA,451.9
295,2022,0,NA,479.29
295,2023,0,NA,338.63
296,2014,0,NA,121.31
296,2015,0,NA,140.81
296,2016,0,NA,162.61
296,2017,0,NA,224.34
296,2018,0,NA,254.72
296,2019,0,NA,336.5
296,2020,0,NA,359.91
296,2021,0,NA,406.09
296,2022,0,NA,402.52
296,2023,0,NA,316.71
297,2014,0,NA,298.09
297,2015,0,NA,293.96
297,2016,0,NA,323.14
297,2017,0,NA,333.7
297,2018,0,NA,431.84
297,2019,0,NA,489.21
297,2020,0,NA,577.21
297,2021,0,NA,526.66
297,2022,0,NA,534.8
297,2023,0,NA,450.51
298,2014,0,NA,69.71
298,2015,0,NA,92.57
298,2016,0,NA,106.33
298,2017,0,NA,131.94
298,2018,0,NA,244.96
298,2019,0,NA,239.88
298,2020,0,NA,343.92
298,2021,0,NA,421.51
298,2022,0,NA,266.08
298,2023,0,NA,342.11
299,2014,0,NA,113.37
299,2015,0,NA,139.82
299,2016,0,NA,170.2
299,2017,0,NA,168.04
299,2018,0,NA,263.73
299,2019,0,NA,266.41
299,2020,0,NA,473.95
299,2021,0,NA,525.42
299,2022,0,NA,428.35
299,2023,0,NA,359.62
300,2014,0,NA,80.28
300,2015,0,NA,86.1
300,2016,0,NA,122.9
300,2017,0,NA,117.36
300,2018,0,NA,180.53
300,2019,0,NA,272.27
300,2020,0,NA,334.12
300,2021,0,NA,403.18
300,2022,0,NA,372.87
300,2023,0,NA,413.15
301,2014,0,NA,104.65
301,2015,0,NA,115.58
301,2016,0,NA,130.03
301,2017,0,NA,184.09
301,2018,0,NA,232.88
301,2019,0,NA,273.93
301,2020,0,NA,335.64
301,2021,0,NA,345.66
301,2022,0,NA,354.05
301,2023,0,NA,398.5
302,2014,0,NA,91.76
302,2015,0,NA,92.34
302,2016,0,NA,122.26
302,2017,0,NA,157.77
302,2018,0,NA,155.71
302,2019,0,NA,264.02
302,2020,0,NA,385.6
302,2021,0,NA,454.81
302,2022,0,NA,383.58
302,2023,0,NA,345.15
303,2014,0,NA,111.04
303,2015,0,NA,81.52
303,2016,0,NA,105.14
303,2017,0,NA,127
303,2018,0,NA,161.6
303,2019,0,NA,364.26
303,2020,0,NA,432.34
303,2021,0,NA,474.81
303,2022,0,NA,365.49
303,2023,0,NA,369.21
304,2014,0,NA,96.82
304,2015,0,NA,104.33
304,2016,0,NA,146.99
304,2017,0,NA,158.99
304,2018,0,NA,216.21
304,2019,0,NA,261.02
304,2020,0,NA,356.13
304,2021,0,NA,438.84
304,2022,0,NA,348.32
304,2023,0,NA,334.41
305,2014,0,NA,83.88
305,2015,0,NA,90.16
305,2016,0,NA,123.68
305,2017,0,NA,167.11
305,2018,0,NA,244.37
305,2019,0,NA,255.27
305,2020,0,NA,410.75
305,2021,0,NA,447.18
305,2022,0,NA,355.76
305,2023,0,NA,364.19
306,2014,0,NA,114.58
306,2015,0,NA,141.12
306,2016,0,NA,149.65
306,2017,0,NA,183.37
306,2018,0,NA,247.23
306,2019,0,NA,357.81
306,2020,0,NA,456.28
306,2021,0,NA,444.38
306,2022,0,NA,439.5
306,2023,0,NA,368.04
307,2014,0,NA,80.22
307,2015,0,NA,107.44
307,2016,0,NA,117.62
307,2017,0,NA,155.83
307,2018,0,NA,197.25
307,2019,0,NA,279.86
307,2020,0,NA,382.85
307,2021,0,NA,381.68
307,2022,0,NA,336.27
307,2023,0,NA,361.17
308,2014,0,NA,128.56
308,2015,0,NA,137.28
308,2016,0,NA,136.78
308,2017,0,NA,169.89
308,2018,0,NA,239.4
308,2019,0,NA,272.94
308,2020,0,NA,360.33
308,2021,0,NA,321.66
308,2022,0,NA,321.54
308,2023,0,NA,361.43
309,2014,0,NA,123.29
309,2015,0,NA,186.43
309,2016,0,NA,193.33
309,2017,0,NA,213.16
309,2018,0,NA,344.33
309,2019,0,NA,405.66
309,2020,0,NA,469.47
309,2021,0,NA,554.85
309,2022,0,NA,506.74
309,2023,0,NA,422.4
310,2014,0,NA,304.64
310,2015,0,NA,300.67
310,2016,0,NA,290.02
310,2017,0,NA,380.27
310,2018,0,NA,398.01
310,2019,0,NA,422.3
310,2020,0,NA,573.97
310,2021,0,NA,630.66
310,2022,0,NA,520.57
310,2023,0,NA,514.01
311,2014,0,NA,53.49
311,2015,0,NA,105.13
311,2016,0,NA,110.57
311,2017,0,NA,121.01
311,2018,0,NA,234.03
311,2019,0,NA,242.11
311,2020,0,NA,332.98
311,2021,0,NA,405.55
311,2022,0,NA,337.43
311,2023,0,NA,391.18
312,2014,0,NA,91.71
312,2015,0,NA,122.71
312,2016,0,NA,120.58
312,2017,0,NA,121.45
312,2018,0,NA,223.04
312,2019,0,NA,251.4
312,2020,0,NA,395.5
312,2021,0,NA,460.64
312,2022,0,NA,376.45
312,2023,0,NA,366.92
313,2014,0,NA,68.87
313,2015,0,NA,72.4
313,2016,0,NA,117.82
313,2017,0,NA,129.32
313,2018,0,NA,216.67
313,2019,0,NA,287.22
313,2020,0,NA,433.52
313,2021,0,NA,422
313,2022,0,NA,330.74
313,2023,0,NA,371.41
314,2014,0,NA,70.12
314,2015,0,NA,98.93
314,2016,0,NA,120.22
314,2017,0,NA,167.79
314,2018,0,NA,232.97
314,2019,0,NA,269
314,2020,0,NA,367.78
314,2021,0,NA,411.91
314,2022,0,NA,343.45
314,2023,0,NA,357.71
315,2014,0,NA,122.01
315,2015,0,NA,144.9
315,2016,0,NA,168.87
315,2017,0,NA,166.18
315,2018,0,NA,246.77
315,2019,0,NA,278.47
315,2020,0,NA,395.64
315,2021,0,NA,446.44
315,2022,0,NA,408.35
315,2023,0,NA,305.43
316,2014,0,2020,131.12
316,2015,0,2020,102.74
316,2016,0,2020,125.94
316,2017,0,2020,123.56
316,2018,0,2020,245.86
316,2019,0,2020,246.22
316,2020,0,2020,349.6
316,2021,1,2020,405.3
316,2022,1,2020,402.99
316,2023,1,2020,283.16
317,2014,0,NA,84.79
317,2015,0,NA,76.87
317,2016,0,NA,104.36
317,2017,0,NA,136.07
317,2018,0,NA,247.92
317,2019,0,NA,275.48
317,2020,0,NA,440.86
317,2021,0,NA,441.6
317,2022,0,NA,381.47
317,2023,0,NA,357.87
318,2014,0,NA,87.23
318,2015,0,NA,111.97
318,2016,0,NA,129.6
318,2017,0,NA,153.28
318,2018,0,NA,204.31
318,2019,0,NA,216.55
318,2020,0,NA,356.81
318,2021,0,NA,353.1
318,2022,0,NA,373.2
318,2023,0,NA,290.61
319,2014,0,2016,99.04
319,2015,0,2016,109.17
319,2016,0,2016,97.36
319,2017,1,2016,125.43
319,2018,1,2016,229.33
319,2019,1,2016,349.24
319,2020,1,2016,424.11
319,2021,1,2016,427.31
319,2022,1,2016,368.71
319,2023,1,2016,476.68
320,2014,0,NA,161.31
320,2015,0,NA,158.46
320,2016,0,NA,170.02
320,2017,0,NA,209.58
320,2018,0,NA,238.72
320,2019,0,NA,298.31
320,2020,0,NA,403.6
320,2021,0,NA,416.78
320,2022,0,NA,328.03
320,2023,0,NA,315.02
321,2014,0,2023,103.1
321,2015,0,2023,121.82
321,2016,0,2023,139.73
321,2017,0,2023,195.81
321,2018,0,2023,279.71
321,2019,0,2023,307.36
321,2020,0,2023,417.83
321,2021,0,2023,492.22
321,2022,0,2023,427.42
321,2023,0,2023,428.08
322,2014,0,NA,215.76
322,2015,0,NA,235.62
322,2016,0,NA,193.52
322,2017,0,NA,239.99
322,2018,0,NA,355.26
322,2019,0,NA,399.34
322,2020,0,NA,417.75
322,2021,0,NA,476.19
322,2022,0,NA,397.6
322,2023,0,NA,364.84
323,2014,0,2015,75.24
323,2015,0,2015,83.55
323,2016,1,2015,138.83
323,2017,1,2015,195.9
323,2018,1,2015,263.26
323,2019,1,2015,287.12
323,2020,1,2015,318.52
323,2021,1,2015,471.09
323,2022,1,2015,374.92
323,2023,1,2015,349.57
324,2014,0,NA,146.61
324,2015,0,NA,201.24
324,2016,0,NA,194.57
324,2017,0,NA,213.11
324,2018,0,NA,326.15
324,2019,0,NA,373.85
324,2020,0,NA,471.52
324,2021,0,NA,475.72
324,2022,0,NA,395.88
324,2023,0,NA,399.19
325,2014,0,NA,89.88
325,2015,0,NA,108.99
325,2016,0,NA,159.13
325,2017,0,NA,156.15
325,2018,0,NA,225.38
325,2019,0,NA,268.23
325,2020,0,NA,378.89
325,2021,0,NA,451.59
325,2022,0,NA,334.85
325,2023,0,NA,303.8
326,2014,0,NA,172.4
326,2015,0,NA,191.17
326,2016,0,NA,189.06
326,2017,0,NA,237.51
326,2018,0,NA,270.92
326,2019,0,NA,317.47
326,2020,0,NA,442.33
326,2021,0,NA,415.66
326,2022,0,NA,341.91
326,2023,0,NA,369.48
327,2014,0,NA,80.48
327,2015,0,NA,85.45
327,2016,0,NA,123.15
327,2017,0,NA,133.7
327,2018,0,NA,189.36
327,2019,0,NA,267.22
327,2020,0,NA,427.61
327,2021,0,NA,449.92
327,2022,0,NA,362.13
327,2023,0,NA,364.37
328,2014,0,NA,173.11
328,2015,0,NA,170.2
328,2016,0,NA,207.58
328,2017,0,NA,215.76
328,2018,0,NA,249.7
328,2019,0,NA,310.8
328,2020,0,NA,414.96
328,2021,0,NA,488.58
328,2022,0,NA,416.94
328,2023,0,NA,314.71
329,2014,0,NA,142.07
329,2015,0,NA,157.53
329,2016,0,NA,167.93
329,2017,0,NA,201.16
329,2018,0,NA,265.68
329,2019,0,NA,391.46
329,2020,0,NA,503.27
329,2021,0,NA,475.77
329,2022,0,NA,446.99
329,2023,0,NA,417.5
